TARGETID,SURVEY
39633293359975116,sv2
39633293355780889,sv2
39633293359973808,sv2
39633293359974578,sv2
39633297000630273,sv2
39633293364167967,sv2
39633297000629521,sv2
39633286015748305,sv2
39633289698345625,sv2
39633297000628558,sv2
39633297000629845,sv2
39633293355780661,sv2
39633293359972995,sv2
39633293355780923,sv2
39633293355778440,sv2
39633293355780248,sv2
39633293359972988,sv2
39633289694153626,sv2
39633289698345021,sv2
39633289694152400,sv2
39633296996434988,sv2
39633296996435737,sv2
39633293355778848,sv2
39633297004823036,sv2
39633297000628305,sv2
39633296996436893,sv2
39633297000628274,sv2
39633296996434693,sv2
39633297000631400,sv2
39633293355778105,sv2
39633293359974773,sv2
39633289698347586,sv2
39633289698346493,sv2
39633293359974408,sv2
39633300616120374,sv2
39633296996435388,sv2
39633296996436345,sv2
39633300616118974,sv2
39633296996436132,sv2
39633293364169137,sv2
39633293364169190,sv2
39633289706734261,sv2
39633293368362770,sv2
39633289706737007,sv2
39633289706735789,sv2
39633300616120034,sv2
39633296996435860,sv2
39633293355778128,sv2
39633296996434050,sv2
39633296996435978,sv2
39633293355779918,sv2
39633300616118969,sv2
39633289698345725,sv2
39633286015747211,sv2
39633289694154037,sv2
39633282316371362,sv2
39633282316371064,sv2
39633282316370821,sv2
39633282316372651,sv2
39633282316370600,sv2
39633282316372575,sv2
39633282316371688,sv2
39633282316373624,sv2
39633282312176108,sv2
39633282312176486,sv2
39633282312176821,sv2
39633282307983916,sv2
39633282312175747,sv2
39633282307982812,sv2
39633286011555146,sv2
39633286015746378,sv2
39633286015746754,sv2
39633289694151734,sv2
39633289694153103,sv2
39633286011552149,sv2
39633282307984549,sv2
39633282312175861,sv2
39633286015747358,sv2
39633282312176060,sv2
39633286015746453,sv2
39633286011554501,sv2
39633286011554301,sv2
39633289694151814,sv2
39633278583442258,sv2
39633278583442366,sv2
39633282312176557,sv2
39633278587634873,sv2
39633278587633853,sv2
39633282312176560,sv2
39633274846316521,sv2
39633278587635582,sv2
39633274846315854,sv2
39633278587634765,sv2
39633278587635214,sv2
39633274846315065,sv2
39633278583442816,sv2
39633278583442878,sv2
39633278583442779,sv2
39633278583442327,sv2
39633278583442436,sv2
39633278591828758,sv2
39633282316371164,sv2
39633278587637510,sv2
39633278591829155,sv2
39633282312178939,sv2
39633282312178626,sv2
39633274842121582,sv2
39633274842120752,sv2
39633274842122571,sv2
39633274842122349,sv2
39633278583440753,sv2
39633274842120987,sv2
39633274846318024,sv2
39633274842122095,sv2
39633274842122070,sv2
39633271079830676,sv2
39633271079832148,sv2
39633274842121096,sv2
39633271079832915,sv2
39633274846316822,sv2
39633274846315454,sv2
39633271084026101,sv2
39633274842120351,sv2
39633274842120658,sv2
39633267296569478,sv2
39633267300761685,sv2
39633271079829871,sv2
39633267296569705,sv2
39633271079830055,sv2
39633267296567369,sv2
39633321881240306,sv2
39633321881240882,sv2
39633321877048507,sv2
39633321877048492,sv2
39633321877046303,sv2
39633314893530654,sv2
39633314889337345,sv2
39633314893530650,sv2
39633318404162989,sv2
39633314889335744,sv2
39633321885435489,sv2
39633318395773764,sv2
39633318395773019,sv2
39633321889631526,sv2
39633321881242559,sv2
39633325358320946,sv2
39633318395773868,sv2
39633321885434954,sv2
39633318404161885,sv2
39633314889338305,sv2
39633325354125914,sv2
39633321885434869,sv2
39633321881243154,sv2
39633321881242124,sv2
39633321885434433,sv2
39633321881242040,sv2
39633321881243010,sv2
39633325358318362,sv2
39633318399967849,sv2
39633318404162138,sv2
39633318399970488,sv2
39633318399967866,sv2
39633318399971248,sv2
39633318399969009,sv2
39633318404162059,sv2
39633318399967529,sv2
39633318399970693,sv2
39633318404161725,sv2
39633318399968944,sv2
39633325354126464,sv2
39633325358317821,sv2
39633325354126661,sv2
39633321885436998,sv2
39633321889630224,sv2
39633321889628872,sv2
39633325358318931,sv2
39633325358318233,sv2
39633321885437341,sv2
39633321885436964,sv2
39633321885435599,sv2
39633321885436006,sv2
39633321889628390,sv2
39633314889338415,sv2
39633318395775816,sv2
39633321885435762,sv2
39633321889630022,sv2
39633318399967658,sv2
39633321889630807,sv2
39633321889629117,sv2
39633318399969317,sv2
39633318395776964,sv2
39633321889628997,sv2
39633325354124024,sv2
39633325354124578,sv2
39633325349930414,sv2
39633321881240757,sv2
39633325354125176,sv2
39633325349931485,sv2
39633318395775884,sv2
39633321893822831,sv2
39633321893823046,sv2
39633318395775752,sv2
39633318395774662,sv2
39633314893530234,sv2
39633332220201494,sv2
39633332220199381,sv2
39633332220201733,sv2
39633325354125242,sv2
39633325354124657,sv2
39633325354125895,sv2
39633325354126289,sv2
39633321885435492,sv2
39633325354125401,sv2
39633325354123828,sv2
39633325345737286,sv2
39633328793453029,sv2
39633321877049103,sv2
39633328793453753,sv2
39633328793453463,sv2
39633321881240125,sv2
39633328793453595,sv2
39633328793453953,sv2
39633328797647838,sv2
39633328797649944,sv2
39633328797649518,sv2
39633328797648523,sv2
39633328797648688,sv2
39633325345734701,sv2
39633325345735251,sv2
39633325345735376,sv2
39633328793453483,sv2
39633325345735496,sv2
39633325345735529,sv2
39633325345735318,sv2
39633321885437044,sv2
39633325358318160,sv2
39633325354126450,sv2
39633325349929362,sv2
39633328797648166,sv2
39633325349929474,sv2
39633328793456165,sv2
39633325345736005,sv2
39633328797647355,sv2
39633328793454479,sv2
39633328793455472,sv2
39633328793454541,sv2
39633328797647549,sv2
39633328793456021,sv2
39633328793455337,sv2
39633325354125047,sv2
39633328801842106,sv2
39633325349930938,sv2
39633321881242980,sv2
39633321881243118,sv2
39633325354123322,sv2
39633321881242210,sv2
39633325349931401,sv2
39633325345734700,sv2
39633318395776235,sv2
39633321877048924,sv2
39633318391582207,sv2
39633318395774237,sv2
39633345730054939,sv2
39633345734248159,sv2
39633345730055246,sv2
39633345734247379,sv2
39633349051942122,sv2
39633352344470296,sv2
39633349051943093,sv2
39633352331889897,sv2
39633352331889602,sv2
39633352331889728,sv2
39633352336081267,sv2
39633355603446131,sv2
39633352336083808,sv2
39633352336083926,sv2
39633349051941220,sv2
39633355607640928,sv2
39633352340275527,sv2
39633352340276605,sv2
39633349047748686,sv2
39633349047747278,sv2
39633349043555637,sv2
39633349047747745,sv2
39633352340277206,sv2
39633349047748392,sv2
39633352336083257,sv2
39633352336082693,sv2
39633352336083337,sv2
39633355607639707,sv2
39633352336083425,sv2
39633352336083821,sv2
39633352336081617,sv2
39633349043554063,sv2
39633349043554934,sv2
39633352331887307,sv2
39633352331887684,sv2
39633352331886736,sv2
39633355599251181,sv2
39633352331887198,sv2
39633355599252022,sv2
39633355599251295,sv2
39633358858224113,sv2
39633355616029274,sv2
39633358854032422,sv2
39633362079450995,sv2
39633358854032996,sv2
39633358854032549,sv2
39633355611832959,sv2
39633352344472316,sv2
39633352344471920,sv2
39633352344471995,sv2
39633352344471843,sv2
39633358858224722,sv2
39633355611832524,sv2
39633355607640572,sv2
39633355611832383,sv2
39633355616026709,sv2
39633352344470666,sv2
39633352344469655,sv2
39633355616027321,sv2
39633355616028500,sv2
39633352340277694,sv2
39633355616028773,sv2
39633362075257157,sv2
39633358854029725,sv2
39633362075257839,sv2
39633355599251935,sv2
39633355599252622,sv2
39633355599251380,sv2
39633355599252492,sv2
39633358854031982,sv2
39633358854031522,sv2
39633358854030705,sv2
39633362079451489,sv2
39633362075258870,sv2
39633362079449764,sv2
39633362079449236,sv2
39633352331887389,sv2
39633358849838807,sv2
39633358854030716,sv2
39633355599251889,sv2
39633355603444238,sv2
39633352331887556,sv2
39633355603445399,sv2
39633355603444393,sv2
39633358854032620,sv2
39633358858224963,sv2
39633355607638850,sv2
39633355603446271,sv2
39633355607639030,sv2
39633355607638728,sv2
39633355611833713,sv2
39633352331889925,sv2
39633355603447025,sv2
39633355603446594,sv2
39633355611835109,sv2
39633355611834143,sv2
39633355611832988,sv2
39633355607640745,sv2
39633355607640820,sv2
39633355607638258,sv2
39633352344471136,sv2
39633352340275648,sv2
39633355616028029,sv2
39633355611833560,sv2
39633352340278002,sv2
39633352344471142,sv2
39633352340278204,sv2
39633352344471810,sv2
39633352344471848,sv2
39633352344472138,sv2
39633355616029375,sv2
39633349047747989,sv2
39633349043553656,sv2
39633349043554561,sv2
39633352340275611,sv2
39633352336081464,sv2
39633349043555694,sv2
39633349047749325,sv2
39633349047747420,sv2
39633349047746742,sv2
39633349051942892,sv2
39633345734248761,sv2
39633349047750008,sv2
39633345734247213,sv2
39633345734246549,sv2
39633349047748742,sv2
39633349051941289,sv2
39633345734249322,sv2
39633328835395933,sv2
39633328835395919,sv2
39633328835397025,sv2
39633328835398510,sv2
39633328835397802,sv2
39633328835397368,sv2
39633328831204653,sv2
39633328831204486,sv2
39633325383486604,sv2
39633328831204368,sv2
39633325387681217,sv2
39633325387681000,sv2
39633328827010525,sv2
39633332253757064,sv2
39633332253757132,sv2
39633332253756969,sv2
39633332253756981,sv2
39633318429330783,sv2
39633314927085816,sv2
39633314927086445,sv2
39633318433522007,sv2
39633314927085066,sv2
39633318433523836,sv2
39633318433523316,sv2
39633314922891564,sv2
39633318433522520,sv2
39633314927083986,sv2
39633318433524409,sv2
39633314927084655,sv2
39633314927085759,sv2
39633318441910590,sv2
39633318441910639,sv2
39633314931277888,sv2
39633314931278309,sv2
39633318437719323,sv2
39633318437719224,sv2
39633318437718707,sv2
39633318437719092,sv2
39633318437718517,sv2
39633328839590504,sv2
39633318437716771,sv2
39633321923185712,sv2
39633328835398174,sv2
39633321914796788,sv2
39633321914796904,sv2
39633321914796299,sv2
39633321914796798,sv2
39633321918989881,sv2
39633321918988929,sv2
39633321914796338,sv2
39633321923183893,sv2
39633325391873974,sv2
39633325387681118,sv2
39633325391873671,sv2
39633325387681105,sv2
39633321923184396,sv2
39633325391872094,sv2
39633321923184733,sv2
39633321923183343,sv2
39633325391872804,sv2
39633321918989435,sv2
39633325383486620,sv2
39633321918991244,sv2
39633325387677844,sv2
39633321918990150,sv2
39633321918991436,sv2
39633321918991645,sv2
39633321918990954,sv2
39633321927378897,sv2
39633321927379463,sv2
39633321927379783,sv2
39633321931571560,sv2
39633321923183820,sv2
39633318433523893,sv2
39633318433524497,sv2
39633318433523287,sv2
39633321927378204,sv2
39633325396067460,sv2
39633321923185077,sv2
39633325396066749,sv2
39633321927377568,sv2
39633325391874672,sv2
39633325391874264,sv2
39633325391874642,sv2
39633325391875025,sv2
39633321918990103,sv2
39633325387680620,sv2
39633321918991567,sv2
39633325387679586,sv2
39633321918989729,sv2
39633325387679923,sv2
39633325387679393,sv2
39633325387678537,sv2
39633321918990045,sv2
39633321918990338,sv2
39633321914794023,sv2
39633321914794356,sv2
39633318437718365,sv2
39633318433524957,sv2
39633318433524390,sv2
39633318433522422,sv2
39633314927085996,sv2
39633318437716818,sv2
39633318433524461,sv2
39633332257947865,sv2
39633332253757110,sv2
39633304260971168,sv2
39633300670644714,sv2
39633300666453219,sv2
39633311378705321,sv2
39633311378705296,sv2
39633307826129353,sv2
39633307834515985,sv2
39633311382897938,sv2
39633311382898696,sv2
39633307830323551,sv2
39633307830322104,sv2
39633307830323362,sv2
39633307830322931,sv2
39633307830322695,sv2
39633307830322397,sv2
39633307834515650,sv2
39633307834516138,sv2
39633307830324658,sv2
39633311382897509,sv2
39633311378705175,sv2
39633307826130046,sv2
39633307830322583,sv2
39633307830321460,sv2
39633300666450343,sv2
39633304260970793,sv2
39633304265163435,sv2
39633304265163224,sv2
39633304260969050,sv2
39633304256776337,sv2
39633304260970390,sv2
39633304260970895,sv2
39633304260969121,sv2
39633304256774533,sv2
39633304252583126,sv2
39633304260969375,sv2
39633304252582100,sv2
39633304252582446,sv2
39633304256775998,sv2
39633304248388199,sv2
39633304252581198,sv2
39633304252580783,sv2
39633297050960219,sv2
39633297050960066,sv2
39633293406112822,sv2
39633297046768481,sv2
39633293406112598,sv2
39633293401917646,sv2
39633300658063918,sv2
39633300658063595,sv2
39633297042572394,sv2
39633300658064367,sv2
39633300658064132,sv2
39633293401918132,sv2
39633300658062406,sv2
39633297042573189,sv2
39633300658062468,sv2
39633293401918362,sv2
39633300666451972,sv2
39633300666452233,sv2
39633300666451089,sv2
39633293406112662,sv2
39633300666451179,sv2
39633300666450114,sv2
39633297042571531,sv2
39633297038378231,sv2
39633300653870460,sv2
39633300658061439,sv2
39633300653869366,sv2
39633297042573880,sv2
39633300662257509,sv2
39633297042571545,sv2
39633297042572107,sv2
39633300662257434,sv2
39633300662256231,sv2
39633300662257080,sv2
39633297042572791,sv2
39633297042573963,sv2
39633300662255903,sv2
39633300662257529,sv2
39633300666452206,sv2
39633297046765952,sv2
39633297046766534,sv2
39633297046766236,sv2
39633293406110438,sv2
39633293406111447,sv2
39633297046766638,sv2
39633293406112089,sv2
39633297046766928,sv2
39633297046765987,sv2
39633342437523582,sv2
39633342433332579,sv2
39633342437524095,sv2
39633342437523925,sv2
39633342437525262,sv2
39633335697278735,sv2
39633332295698614,sv2
39633332299891009,sv2
39633332295696641,sv2
39633332295699799,sv2
39633335693086457,sv2
39633335693085258,sv2
39633335693086209,sv2
39633328877341345,sv2
39633328881533073,sv2
39633325429624426,sv2
39633332299892318,sv2
39633332299892922,sv2
39633332299893916,sv2
39633332299893890,sv2
39633332299892799,sv2
39633328881535866,sv2
39633328881535979,sv2
39633328881535694,sv2
39633328881535107,sv2
39633328881535354,sv2
39633332299891933,sv2
39633335701472198,sv2
39633339086275440,sv2
39633332299891973,sv2
39633328881533038,sv2
39633332308279727,sv2
39633332304087132,sv2
39633328881533899,sv2
39633332312473751,sv2
39633332304087850,sv2
39633335705668383,sv2
39633335705668229,sv2
39633335705667362,sv2
39633335705667629,sv2
39633335701473753,sv2
39633335705666370,sv2
39633335705668657,sv2
39633325433818749,sv2
39633332304086225,sv2
39633335709860295,sv2
39633332304086134,sv2
39633332308279750,sv2
39633335709860676,sv2
39633335705666339,sv2
39633332304086703,sv2
39633332304087114,sv2
39633335705668674,sv2
39633335705666630,sv2
39633339077889172,sv2
39633335701471333,sv2
39633339077888408,sv2
39633335701474042,sv2
39633335701472685,sv2
39633339082082483,sv2
39633339077889086,sv2
39633339077888727,sv2
39633332308282940,sv2
39633332299893737,sv2
39633332304086184,sv2
39633335701474095,sv2
39633335701472966,sv2
39633332299890749,sv2
39633332295697216,sv2
39633332295698165,sv2
39633332295696578,sv2
39633328873146338,sv2
39633332299892100,sv2
39633332299892136,sv2
39633328873147198,sv2
39633332299893815,sv2
39633335693085431,sv2
39633335693085450,sv2
39633335701472577,sv2
39633335697279022,sv2
39633335697279982,sv2
39633335697279174,sv2
39633335701471690,sv2
39633335701472344,sv2
39633335697280436,sv2
39633325433819019,sv2
39633328877340633,sv2
39633325433818910,sv2
39633328877341608,sv2
39633328881533094,sv2
39633328877341108,sv2
39633328877340387,sv2
39633328881533538,sv2
39633328881534121,sv2
39633332236978041,sv2
39633332236977819,sv2
39633328814427291,sv2
39633332236978967,sv2
39633328814424528,sv2
39633332241171935,sv2
39633332241171133,sv2
39633328810232847,sv2
39633332241170463,sv2
39633328810233145,sv2
39633328814427549,sv2
39633328814427395,sv2
39633328810232094,sv2
39633328814427029,sv2
39633328814427036,sv2
39633321902211570,sv2
39633318412552102,sv2
39633318412551432,sv2
39633318412552415,sv2
39633321898018466,sv2
39633321898019502,sv2
39633321893824318,sv2
39633325362513790,sv2
39633314910308114,sv2
39633314910308244,sv2
39633318416746949,sv2
39633318412553934,sv2
39633314906113255,sv2
39633318416745002,sv2
39633318416745909,sv2
39633321910602528,sv2
39633318416746135,sv2
39633314910308817,sv2
39633318412553607,sv2
39633325379290157,sv2
39633318416744501,sv2
39633321906407022,sv2
39633318416746432,sv2
39633318420940661,sv2
39633314910308276,sv2
39633318420941073,sv2
39633318420938922,sv2
39633314910307412,sv2
39633314910308847,sv2
39633318420940235,sv2
39633314910308274,sv2
39633314910308070,sv2
39633321910601175,sv2
39633321910601263,sv2
39633321906408550,sv2
39633321906408487,sv2
39633321910600347,sv2
39633318416746377,sv2
39633321910600948,sv2
39633321910602081,sv2
39633321910601312,sv2
39633321910599831,sv2
39633318420941362,sv2
39633318420940158,sv2
39633318420939822,sv2
39633318416747313,sv2
39633318420940417,sv2
39633318416747719,sv2
39633318420939339,sv2
39633318420941478,sv2
39633318416747193,sv2
39633318420939806,sv2
39633318420939908,sv2
39633321902214085,sv2
39633321906406052,sv2
39633321902213791,sv2
39633321906407562,sv2
39633321906406360,sv2
39633321902213360,sv2
39633318412553978,sv2
39633318416745269,sv2
39633318416746353,sv2
39633318416744825,sv2
39633318412551802,sv2
39633318412552650,sv2
39633321902212818,sv2
39633321902213364,sv2
39633321898019589,sv2
39633318412552078,sv2
39633321898019082,sv2
39633318412553548,sv2
39633321906405737,sv2
39633321893825880,sv2
39633314910308393,sv2
39633314910306630,sv2
39633314910307014,sv2
39633321969321829,sv2
39633321973514275,sv2
39633321969322119,sv2
39633318479661517,sv2
39633318479659540,sv2
39633318479661686,sv2
39633318483856871,sv2
39633318483853940,sv2
39633318483856661,sv2
39633318479660999,sv2
